name,stationID,evaNr,rl100Code,lat,lon
Göhrde,2164,,,53.167749,10.851118
Göppingen,2189,,,48.700027,9.651969
Görden,2191,,,52.427881,12.503951
Görlitz,2194,,,51.146767,14.97908
Görlitz-Rauschwalde,8019,,,51.149078,14.93601
Görlitz-Weinhübel,2195,,,51.128664,14.970271
Görsbach,2196,,,51.455733,10.941792
Göttingen,2218,,,51.536815,9.926072
Götz,2220,,,52.411224,12.725983
Gößnitz,2207,,,50.8932,12.429301
Güdingen,2407,,,49.197713,7.030805
Gündlkofen,2418,,,48.526159,12.033642
Günzach,2421,,,47.819599,10.439565
Günzburg,2422,,,48.4605626,10.2792621
Güsen (Kr Genthin),2425,,,52.3342148,11.9764763
Güsten,2428,,,51.7930166,11.6017664
Güstrow,2432,,,53.800597,12.172836
Güterglück,2437,,,51.993474,11.986389
Gütersloh Hbf,2438,,,51.906941,8.385071
HD-Weststadt/Südstadt,8050,,,49.398324,8.688749
Haan,2442,,,51.18812,6.998018
Haan-Gruiten,2381,,,51.214559,7.010546
Haar,2443,,,48.111413,11.73115
Haarhausen,2444,,,50.867437,10.905715
Hachenburg,2446,,,50.664001,7.822895
Hackescher Markt,2447,,,52.522622,13.402364
Hadamar,2448,,,50.4469002,8.043513
Hademarschen,2449,,,54.122809,9.414475
Hadmersleben,2451,,,52.00736,11.324446
Haffkrug,2453,,,54.054189,10.742682
Hagebök,2454,,,53.96126,11.614882
Hagelstadt,2455,,,48.895859,12.214829
Hagen (Han),2456,,,52.57369,9.408946
Hagen Hbf,2457,,,51.362747,7.460249
Hagen-Heubing,2460,,,51.352318,7.423087
Hagen-Oberhagen,2462,,,51.351114,7.478792
Hagen-Vorhalle,2463,,,51.388224,7.433726
Hagen-Wehringhausen,2464,,,51.353583,7.452767
Hagen-Westerbauer,2465,,,51.341781,7.397392
Hagenbach,7956,,,49.01628,8.253223
Hagenbüchach,2466,,,49.536347,10.767799
Hagenow Land,2468,,,53.413582,11.215695
Hagenwerder,2469,,,51.070117,14.960228
Haidenaab-Göppmannsbühl,2474,,,49.885777,11.820045
Haiger,2475,,,50.7412063,8.22167873
Haiger Obertor,2476,,,50.7408629,8.20225015
Hailer-Meerholz,2477,,,50.189671,9.150665
Hainburg Hainstadt,2482,,,50.078113,8.938135
Hainewalde,2478,,,50.906608,14.704463
Hainichen,2480,,,50.968095,13.119057
Haitz-Höchst,2483,,,50.208634,9.226821
Halbe,2486,,,52.108384,13.701855
Halberstadt Hbf,2490,,,51.899309,11.073452
Halberstadt Oststraße,2489,,,51.885011,11.065436
Halberstadt-Spiegelsberge,2491,,,51.882581,11.048307
Halbmeil,2492,,,48.290749,8.270454
Haldensleben,2493,,,52.285034,11.406106
Haldern (Rheinl),2495,,,51.772558,6.455832
Halen,2496,,,52.339122,7.945044
Hallbergmoos,2497,,,48.309167,11.714334
Halle (Saale) Hbf,2498,,,51.477509,11.987085
Halle (Westf),2500,,,52.057295,8.357729
Halle (Westf.) OWL-Arena,7772,,,52.061643,8.343797
Halle MESSE,93,,,51.45476,12.028041
Halle Rosengarten,5346,,,51.446863,11.982787
Halle Silberhöhe,5856,,,51.445546,11.966801
Halle Südstadt,6097,,,51.447959,11.950925
Halle-Ammendorf,2501,,,51.4241326,11.9879133
Halle-Neustadt,2503,,,51.480056,11.920632
Halle-Nietleben,2504,,,51.487825,11.908451
Halle-Trotha,2505,,,51.523898,11.96217
Hallstadt (b Bamberg),2506,,,49.929551,10.885454
Halstenbek,2509,,,53.630377,9.839092
Haltern am See,2510,,,51.737668,7.184366
Haltingen,2511,,,47.6108308,7.6136523
Halver-Oberbrügge,7790,,,51.191867,7.574042
Hamburg Airport (Flughafen),2458,,,53.63235,10.006646
Hamburg Dammtor,2513,,,53.560751,9.989566
Hamburg Hbf,2514,,,53.552736,10.006909
Hamburg-Altona,2517,,,53.552695,9.935175
Hamburg-Bergedorf,2518,,,53.489832,10.206171
Hamburg-Harburg,2519,,,53.455908,9.991701
Hamburg-Neugraben,2520,,,53.474143,9.852048
Hamburg-Rahlstedt,2521,,,53.604857,10.154396
Hamburg-Tonndorf,6529,,,53.586385,10.12305
Hamburg-Wandsbek,2522,,,53.569971,10.077224
Hameln,2525,,,52.10185,9.375906
Hamm (Westf) Hbf,2528,,,51.678078,7.807821
Hamm-Bockum-Hövel,733,,,51.704809,7.774547
Hamm-Heessen,2621,,,51.709195,7.831551
Hamm-Westtünnen,8301,,,51.6502162,7.85932591
Hammah,2529,,,53.612143,9.368728
Hammelburg,2530,,,50.120041,9.882966
Hammelburg Ost,6478,,,50.115889,9.902111
Hammelspring,2531,,,53.070228,13.435744
Hammerau,2532,,,47.795883,12.946134
Hammerbrook,2533,,,53.54661,10.02361
Hamminkeln,2536,,,51.735104,6.601745
Hamminkeln-Dingden,1217,,,51.770232,6.607872
Hanau Hbf,2537,,,50.120953,8.929
Hanau Klein Auheim,3226,,,50.100734,8.934288
Hanau Nord,2538,,,50.141433,8.925848
Hanau West,2539,,,50.131949,8.908818
Hanau-Wilhelmsbad,2540,,,50.143872,8.88325
Handeloh,2541,,,53.241693,9.844711
Hangelsberg,2542,,,52.400271,13.920916
Hann Münden,2543,,,51.412582,9.658272
Hannover - Ledeburg,7183,,,52.408787,9.691117
Hannover - Vinnhorst,6424,,,52.424043,9.707729
Hannover Bismarckstraße,2544,,,52.356456,9.769728
Hannover Hbf,2545,,,52.376761,9.741021
Hannover Karl-Wiechert-Allee,7181,,,52.374417,9.808116
Hannover-Bornum,2546,,,52.350246,9.679538
Hannover-Flughafen,7180,,,52.458725,9.699105
Hannover-Kleefeld,2549,,,52.373607,9.79061
Hannover-Leinhausen,2550,,,52.396853,9.6763
Hannover-Linden/Fischerhof,2551,,,52.352636,9.723114
Hannover-Messe / Laatzen,3488,,,52.316899,9.792863
Hannover-Nordstadt,7899,,,52.393845,9.717763
Hanweiler-Bad Rilchingen,2553,,,49.118753,7.049986
Happurg,8194,,,49.500052,11.468355
Harblek,2554,,,54.361971,8.962646
Harburg (Schwab),2555,,,48.786619,10.694643
Harburg Rathaus,2556,,,53.460694,9.980463
Hardegsen,2557,,,51.65902,9.826032
Hardhof,2558,,,49.496925,10.784726
Haren (Ems),2559,,,52.785123,7.301428
Harra,2561,,,50.418476,11.686006
Harra Nord,2562,,,50.42917,11.674692
Harras (Thür),2563,,,50.412981,10.858072
Harsdorf,2564,,,50.027762,11.566273
Harsum,2565,,,52.206496,9.965697
Hartershofen,2568,,,49.416762,10.242238
Harthaus,2570,,,48.133502,11.387867
Hartmannmühle,2571,,,50.778384,13.792418
Hartmannshof,2574,,,49.498858,11.554562
Hasbergen (Kr Osnabrück),2576,,,52.241697,7.953967
Haslach,2577,,,48.28004,8.087975
Haspelmoor,2579,,,48.223263,11.098784
Hassel (Saar),2580,,,49.263323,7.171309
Hasselbrook,2581,,,53.564711,10.056129
Haste (Han),2587,,,52.379656,9.389097
Hattenheim,2588,,,50.013663,8.0568
Hattersheim (Main),2589,,,50.067879,8.489638
Hattert,2590,,,50.676034,7.776343
Hattingen (Ruhr),2592,,,51.400911,7.169865
Hattingen (Ruhr) Mitte,2593,,,51.397198,7.180538
Hattorf,2594,,,51.646223,10.235999
Hatzenport,2595,,,50.227678,7.413508
Hauenstein (Pfalz),2597,,,49.201394,7.830006
Hauenstein Mitte,8200,,,49.199169,7.849564
Haunetal-Neukirchen,4408,,,50.770838,9.692546
Haupeltshofen,2599,,,48.180467,10.38243
Hauptstuhl,2600,,,49.401974,7.490949
Hausach,2601,,,48.284924,8.181665
Hausen,2603,,,51.382523,10.379167
Hausen (Schwab),2604,,,48.101004,10.482517
Hausen i Tal,2605,,,48.080408,9.027574
Hausen-Raitbach,2606,,,47.67931,7.846041
Hausham,2608,,,47.750412,11.840257
Havixbeck,2610,,,51.966713,7.407711
Haßfurt,2582,,,50.033323,10.509998
Haßloch (Pfalz),2585,,,49.371956,8.253396
Haßmersheim,2586,,,49.30403,9.154129
Hebertshausen,6515,,,48.291106,11.455487
Hechingen,2614,,,48.359646,8.96851301
Hechthausen,2615,,,53.638716,9.228071
Heddesheim/Hirschberg,2362,,,49.509408,8.633746
Hedemünden,2618,,,51.392164,9.762144
Hedersdorf,2619,,,49.569344,11.338705
Hedersleben-Wedderstedt,2620,,,51.844688,11.250771
Heerstraße,7728,,,52.508121,13.259379
Hegermühle,2622,,,52.548383,13.866362
Heggen,2623,,,51.153517,7.963238
Hegne,2624,,,47.706037,9.099572
Heide (Holst),2625,,,54.193563,9.101029
Heidelberg Hbf,2628,,,49.403567,8.675442
Heidelberg-Altstadt,2629,,,49.415237,8.720887
Heidelberg-Kirchheim/Rohrbach,2630,,,49.379389,8.675383
Heidelberg-Orthopädie,8051,,,49.409995,8.774913
Heidelberg-Pfaffengrund/Wieblingen,2631,,,49.411929,8.64157
Heidelberg-Schlierbach-Ziegelhausen,5596,,,49.415309,8.760564
Heidelberger Platz,2632,,,52.479972,13.312018
Heidenau,2636,,,50.981859,13.857887
Heidenau Süd,2637,,,50.971696,13.874717
Heidenau-Großsedlitz,2638,,,50.960822,13.894877
Heidenheim,2639,,,48.68017,10.156642
Heidenheim Voithwerk,2640,,,48.669482,10.156077
Heidenheim-Mergelstetten,2641,,,48.653279,10.160976
Heidenheim-Schnaitheim,2642,,,48.708281,10.15876
Heidesheim (Rheinhess),2644,,,49.997023,8.111318
Heidkrug,2645,,,53.057093,8.680195
Heigenbrücken,2647,,,50.02286,9.380805
Heilbad Heiligenstadt,2654,,,51.3773156,10.1245183
Heilbronn Hbf,2648,,,49.143306,9.207715
Heilbronn Sülmertor,2650,,,49.151601,9.220598
Heilbronn Trappensee,7623,,,49.140282,9.25257
Heiligengrabe,2653,,,53.1501066,12.3425844
Heiligensee,7729,,,52.624586,13.229278
Heiligenstein (Pfalz),2655,,,49.28566,8.393726
Heilsbronn,2657,,,49.34595,10.791053
Heimbach (Nahe),2658,,,49.617676,7.231047
Heimenkirch,2659,,,47.628909,9.9021
Heimersheim / Lohrsdorf,8498,,,50.5481127,7.18519807
Heimfeld,2662,,,53.465481,9.963187
Heimstetten,2663,,,48.158755,11.759659
Heinzenhausen,2667,,,49.6255955,7.60743678
Heitersheim,2669,,,47.879859,7.646194
Heldrungen,2671,,,51.302171,11.183186
Helenesee,2672,,,52.278758,14.478219
Helmbrechts,2674,,,50.2338,11.724351
Helmsdorf (b Pirna),2675,,,51.034205,14.046491
Helmstadt (Baden),8167,,,49.320089,8.97513
Helmstedt,2677,,,52.222086,11.010553
Helpup,2678,,,51.97738,8.714725
Hemmerde,2681,,,51.553942,7.803364
Hemmersdorf (Saar),2682,,,49.353998,6.614569
Hemmoor,2683,,,53.684081,9.165803
Hemsbach,2684,,,49.590869,8.648722
Henfenfeld,2686,,,49.501412,11.38655
Hennef (Sieg),2688,,,50.773332,7.284592
Hennef Im Siegbogen,2166,,,50.773156,7.313288
Hennen,2689,,,51.437155,7.646847
Hennigsdorf (b Berlin),2691,,,52.6382034,13.2053357
Heppenheim (Bergstr),2693,,,49.641553,8.633379
Herbertingen,2695,,,48.0636224,9.41380799
Herbertingen Ort,2696,,,48.05357,9.433397
Herbertshofen,2697,,,48.529528,10.848027
Herblingen,2698,,,47.717003,8.664127
Herbolzheim (Breisgau),2699,,,48.223866,7.767638
Herbolzheim (Jagst),2700,,,49.281494,9.259824
Herborn (Dillkr),2701,,,50.684405,8.30814
Herbrechtingen,2703,,,48.625634,10.170334
Herchen,2705,,,50.771269,7.521349
Herdecke,2706,,,51.404806,7.432619
Herdorf,2707,,,50.7783758,7.95317888
Herford,2708,,,52.119609,8.663643
Hergatz,2709,,,47.64681,9.827382
Hergershausen,2710,,,49.936802,8.916575
Heringen (Helme),2712,,,51.451498,10.875255
Herlasgrün,2714,,,50.570936,12.235424
Herleshausen,2715,,,51.002642,10.171661
Hermannstraße,2716,,,52.46751,13.431313
Hermaringen,2717,,,48.594584,10.258331
Hermsdorf (b Dresden),2720,,,51.165545,13.815351
Hermsdorf-Klosterlausnitz,2721,,,50.903779,11.858626
Herne,2722,,,51.543652,7.21783
Herne-Börnig,2723,,,51.554789,7.26835
Heroldsberg,2724,,,49.5286137,11.1499214
Heroldsberg Nord,7995,,,49.544582,11.146804
Herrath,2725,,,51.104316,6.367399
Herrenberg,2726,,,48.593991,8.862662
Herrensee,2727,,,52.529928,13.886577
Herrlingen,2728,,,48.417731,9.89773
Herrnburg,2730,,,53.837707,10.760008
Herrsching,2732,,,47.998849,11.170571
Hersbruck (links Pegnitz),2733,,,49.500462,11.435143
Hersbruck (rechts Pegnitz),2734,,,49.510073,11.423826
Herten (Baden),2735,,,47.549507,7.739663
Herten (Westf),8363,,,51.5975077,7.13905334
Hervest-Dorsten,2736,,,51.67191,6.974167
Herxheim am Berg,2737,,,49.509491,8.190044
Herzberg (Elster),2739,,,51.679446,13.202786
Herzberg (Harz),2740,,,51.643861,10.329923
Herzberg Schloß,2742,,,51.654495,10.332804
Herzebrock,2743,,,51.880225,8.236268
Herzhorn,7248,,,53.783537,9.483884
Herzogenrath,2744,,,50.870916,6.094486
Hesepe,2746,,,52.439221,7.967599
Hesseln,2747,,,52.068397,8.311956
Hessisch Oldendorf,2748,,,52.1665718,9.24387395
Hetschburg,2750,,,50.912802,11.298205
Hettenhausen,2751,,,50.448397,9.814657
Hettstedt,2752,,,51.636945,11.513231
Hetzerath,2755,,,49.878134,6.798385
Heudeber-Danstedt,2756,,,51.90474,10.866495
Heufeld,2757,,,47.871195,11.96738
Heufeldmühle,2758,,,47.877551,11.934356
Heusenstamm,7167,,,50.060069,8.802202
Hiddenhausen-Schweicheln,5817,,,52.15844,8.668239
Hilchenbach,2760,,,50.99226,8.107146
Hildbrandsgrün,2761,,,50.210375,11.728323
Hildburghausen,2762,,,50.425133,10.717828
Hilden,2763,,,51.16702,6.922006
Hilden Süd,2764,,,51.163682,6.937366
Hildesheim Hbf,2765,,,52.160626,9.953497
Hildesheim Ost,2766,,,52.146551,9.963169
Hillnhütten,2767,,,50.972778,8.071317
Hilpoltstein,2769,,,49.188773,11.184146
Himmelpforten,2773,,,53.623301,9.310465
Himmelreich,2774,,,47.958616,7.991356
Himmelstadt,2776,,,49.923438,9.808214
Hinrichssegen,918,,,47.874416,11.950658
Hinterweidenthal,2779,,,49.201538,7.747673
Hinterweidenthal Ost,2780,,,49.203132,7.773047
Hinterzarten,2782,,,47.906278,8.106033
Hirsau,2783,,,48.734059,8.73679
Hirschaid,2784,,,49.8192614,10.9914458
Hirschfelde,2788,,,50.943388,14.891018
Hirschfelden,2789,,,48.2898021,10.3622937
Hirschgarten,2790,,,52.457968,13.602134
Hirschhorn (Neckar),2791,,,49.442668,8.896055
Hirschhorn (Pfalz),2792,,,49.515588,7.681008
Hittfeld,2795,,,53.403712,9.974525
Hitzacker,2796,,,53.139158,11.038199
Hochdahl,2798,,,51.218832,6.944419
Hochdahl-Millrath,2799,,,51.216501,6.966684
Hochdorf (b Horb),2800,,,48.482485,8.724052
Hochheim (Main),2802,,,50.0043051,8.35001707
Hochkamp,2803,,,53.56137,9.842076
Hochneukirch,2804,,,51.103293,6.466316
Hochspeyer,2805,,,49.444074,7.9041642
Hochstadt-Marktzeuln,2810,,,50.1531325,11.1715293
Hochstetten (Nahe),2812,,,49.798662,7.510962
Hochstätten (Pfalz),2811,,,49.763342,7.829096
Hochwang,2813,,,48.389121,10.298007
Hockenheim,2814,,,49.317414,8.537385
Hockeroda,2815,,,50.59772,11.434282
Hodenhagen,2816,,,52.766564,9.595056
Hof Hbf,2818,,,50.307743,11.923067
Hof-Neuhof,2819,,,50.321538,11.904711
Hofeld,2820,,,49.511922,7.159755
Hofen (b Aalen),2821,,,48.872692,10.114407
Hoffenheim,2823,,,49.272037,8.838411
Hoffnungsthal,2824,,,50.911363,7.196513
Hofgeismar,2825,,,51.499186,9.395461
Hofgeismar-Hümme,2945,,,51.542923,9.401965
Hofheim (Ried),2826,,,49.659467,8.40897
Hofheim (Taunus),2827,,,50.084471,8.443842
Hohegrete,2830,,,50.76484,7.642228
Hohen Neuendorf (b Berlin),2832,,,52.669072,13.287091
Hohen Neuendorf West,2833,,,52.672398,13.271342
Hohenbrunn,2835,,,48.046572,11.698872
Hohenebra Ort,2840,,,51.3060697,10.8095008
Hohenecken,8215,,,49.4157895,7.69929171
Hoheneggelsen,2841,,,52.200177,10.19782
Hoheneichen,2843,,,53.635478,10.067648
Hohenleipisch,2849,,,51.492756,13.564969
Hohenleuben,2850,,,50.7026891,12.0364022
Hohenlimburg,2851,,,51.348854,7.571686
Hohenpeißenberg,2856,,,47.788795,10.999251
Hohenroda,2857,,,51.499026,12.421434
Hohenschäftlarn,2858,,,47.991299,11.457513
Hohenstadt (Mittelfr),2861,,,49.518339,11.491465
Hohenstein-Ernstthal,2862,,,50.798548,12.706564
Hohensülzen,7715,,,49.621788,8.214173
Hohenthurm,2863,,,51.512359,12.097881
Hohenwestedt,2864,,,54.086589,9.654161
Hohenwulsch,2865,,,52.667319,11.595136
Hohenzollerndamm,2866,,,52.488556,13.300257
Holdorf (Meckl),2869,,,53.7348,11.065701
Holdorf (Oldb),2870,,,52.574971,8.138367
Holm-Seppensen,2875,,,53.284812,9.870008
Holstenstraße,2515,,,53.561762,9.949741
Holtensen / Linderte,2876,,,52.271953,9.653221
Holthusen,2877,,,53.555607,11.36526
Holzdorf (Elster),2881,,,51.780291,13.114137
Holzdorf (b Weimar),2880,,,50.9418686,11.2771949
Holzhau,2883,,,50.7341396,13.5918608
Holzhausen (Kr Siegen),2884,,,50.739322,8.135495
Holzheim (b Neuss),2887,,,51.165653,6.664626
Holzkirchen,2888,,,47.884384,11.697234
Holzminden,2889,,,51.820268,9.453743
Holzwickede,2890,,,51.504767,7.619647
Homburg (Saar) Hbf,2892,,,49.328082,7.337035
Honrath,2895,,,50.910589,7.252882
Hopfgarten (Kr Weimar),2897,,,50.9842281,11.2211931
Hopfgarten (Sachs),2898,,,51.105574,12.662693
Hoppecke,2900,,,51.378059,8.640059
Hoppegarten (Mark),2901,,,52.518122,13.672956
Hoppingen,2904,,,48.803817,10.653198
Hoppstädten (Nahe),2905,,,49.615527,7.195011
Horb,2906,,,48.441471,8.688982
Horb-Heiligenfeld,7712,,,48.467796,8.660151
Horka,2910,,,51.3039837,14.9020958
Horn-Bad Meinberg,2912,,,51.881518,8.955092
Hornberg,2913,,,48.211895,8.23294
Horneburg,2915,,,53.508677,9.57655
Hornstorf,2917,,,53.906688,11.534673
Horrem,2919,,,50.916249,6.713497
Horst (Holst),7249,,,53.804596,9.645156
Hosena,2834,,,51.454706,14.016105
Hoyerswerda,2931,,,51.432788,14.231407
Hoyerswerda-Neustadt,2932,,,51.429086,14.266683
Hoykenkamp,2933,,,53.069799,8.598683
Hubacker,2934,,,48.507398,8.135691
Hubertushöhe,2935,,,52.23387,13.965151
Huckstorf,2937,,,53.98448,12.116026
Hude,2938,,,53.109429,8.460956
Huglfing,2941,,,47.776736,11.140552
Hugstetten,2942,,,48.048247,7.783929
Hulb,2943,,,48.679267,8.982644
Humboldthain,2944,,,52.544795,13.379277
Hundsgrün,2948,,,50.366256,12.211452
Hungen,2950,,,50.4782335,8.89233291
Huntlosen,2951,,,52.990817,8.26652
Husby,7250,,,54.764372,9.575505
Husum,2953,,,54.4720826,9.05595303
Huttenheim,2955,,,49.197162,8.472636
Hähnichen,2470,,,51.364119,14.856726
Hähnlein-Alsbach,2471,,,49.7396229,8.60650331
Hämelerwald,2524,,,52.354704,10.110601
Hämerten,2526,,,52.599024,11.97177
Häuserhof,2607,,,50.4185754,8.93898591
Höchst (Odenw),2807,,,49.794499,8.988549
Höchst Mümling-Grumbach,4226,,,49.7717549,8.98561478
Höchst-Hetschbach,2749,,,49.8077171,8.98313105
Höchstädt (Donau),2808,,,48.618309,10.566218
Höfingen,2829,,,48.814986,9.025315
Höhenkirchen-Siegertsbrunn,2847,,,48.018465,11.719226
Höhmühlbach,2868,,,49.243893,7.526028
Höllenthal,2872,,,50.3638,11.683818
Höllriegelskreuth,2873,,,48.043452,11.509752
Hörlkofen,2911,,,48.242591,11.942341
Hörschel,2920,,,51.007795,10.233271
Hörselgau,7962,,,50.923383,10.577866
Hörstel,2923,,,52.295686,7.591557
Hörstmar (Lippe),2924,,,52.012502,8.844978
Hösbach,2925,,,49.999713,9.229008
Hösel,2926,,,51.341521,6.893231
Hövelhof,2927,,,51.823991,8.661685
Hövelriege,2928,,,51.865123,8.642067
Höxter Rathaus,2930,,,51.772604,9.381918
Höxter-Godelheim,2162,,,51.735123,9.356871
Höxter-Lüchtringen,3821,,,51.790928,9.427208
Höxter-Ottbergen,4820,,,51.71099,9.304909
Hückelhoven-Baal,235,,,51.0329743,6.27280712
Hüfingen Mitte,8059,,,47.928963,8.490065
Hünfeld,2949,,,50.6733117,9.76293504
Hürth-Kalscheuren,3089,,,50.875671,6.910223
Hüttengrund,2954,,,50.381153,11.197711
Hüttingen,2958,,,49.967418,6.585008
Ibach,2960,,,48.455116,8.162739
Ibbenbüren,2961,,,52.276867,7.721486
Ibbenbüren-Esch,1670,,,52.299746,7.655968
Ibbenbüren-Laggenbeck,3493,,,52.26486,7.780962
Ichenhausen,2962,,,48.370187,10.302138
Icking,2963,,,47.953249,11.436647
Idar-Oberstein,2964,,,49.699368,7.32123
Idstein (Taunus),2965,,,50.21599,8.257264
Iffeldorf,5965,,,47.782064,11.329019
Igel,2966,,,49.70737,6.550679
Igensdorf,2967,,,49.620122,11.23453
Ihringen,2969,,,48.04041,7.648777
Ilberstedt,2971,,,51.8065583,11.6473746
Illertissen,2972,,,48.222828,10.099942
Illesheim,2973,,,49.479731,10.382648
Illingen (Saar),2974,,,49.376422,7.048966
Illingen (Württ),2975,,,48.956588,8.921162
Ilmenau,2976,,,50.684481,10.923086
Ilmenau-Pörlitzer Höhe,2978,,,50.6946941,10.9228912
Ilmenau-Roda,2979,,,50.697228,10.889111
Ilsenburg,2980,,,51.869004,10.683103
Immelborn,2981,,,50.7932712,10.280478
Immendingen,2982,,,47.936007,8.729536
Immendingen Mitte,8033,,,47.937109,8.735162
Immendingen Zimmern,8034,,,47.932876,8.714051
Immenhausen (Hess),2983,,,51.426902,9.464397
Immenreuth,2984,,,49.911344,11.86966
Immensen-Arpke,2985,,,52.391356,10.084479
Immenstadt,2986,,,47.559203,10.213999
Imsweiler,2987,,,49.597656,7.807976
Indersdorf,2988,,,48.352391,11.378446
Ingelbach,2991,,,50.688903,7.726214
Ingelheim,2992,,,49.976277,8.053716
Ingolstadt Audi,8325,,,48.7904959,11.4074564
Ingolstadt Hbf,2993,,,48.744541,11.437337
Ingolstadt Nord,2994,,,48.7736902,11.4322495
Inningen,2997,,,48.311336,10.868876
Innsbrucker Platz,2998,,,52.478084,13.342197
Insheim,2999,,,49.1571657,8.15213442
Iphofen,3001,,,49.6967974,10.2551472
Ipsheim,3002,,,49.5255,10.485764
Irfersgrün,3003,,,50.608547,12.409602
Irrenlohe,3004,,,49.362776,12.101376
Iserbrook,3005,,,53.576606,9.814049
Iserlohn,3006,,,51.373294,7.691608
Iserlohn-Letmathe,3670,,,51.362838,7.618397
Iserlohnerheide,3008,,,51.399861,7.69221
Isernhagen,3009,,,52.486091,9.803842
Ismaning,3010,,,48.226012,11.679489
Isselhorst-Avenwedde,3012,,,51.939976,8.438524
Istein,3013,,,47.660889,7.542943
Ittling,3014,,,48.884909,12.637998
Ittlingen,3015,,,49.187119,8.93458
Itzehoe,3016,,,53.923873,9.510287
Itzelberg,8008,,,48.730681,10.1363
Jacobsdorf (Mark),3020,,,52.332626,14.355037
Jaderberg,8353,,,53.344878,8.184538
Jagstzell,3026,,,49.031239,10.098819
Jannowitzbrücke,3032,,,52.51427,13.419347
Jarrenwisch,3036,,,54.212081,8.962896
Jasnitz,3037,,,53.386389,11.374058
Jatznick,3038,,,53.603062,13.937671
Jeber-Bergfrieden,3040,,,51.984637,12.349699
Jeeser,3041,,,54.164548,13.258802
Jena Paradies,3043,,,50.924856,11.587461
Jena Saalbf,3044,,,50.93692,11.593783
Jena West,3045,,,50.923286,11.577848
Jena-Göschwitz,2201,,,50.883942,11.593537
Jena-Zwätzen,3046,,,50.955487,11.620875
Jesewitz (b Leipzig),3049,,,51.4198809,12.5453782
Jessen (Elster),3050,,,51.792787,12.954722
Jettingen,3053,,,48.399126,10.445473
Jever,3054,,,53.568715,7.89298
Jeßnitz (Anh),3051,,,51.682552,12.277353
Joachimsthal,3055,,,52.98038,13.749473
Joachimsthal Kaiserbahnhof,6676,,,52.963952,13.755016
Jocketa,3056,,,50.555297,12.170103
Jockgrim Bf,3057,,,49.092289,8.272272
Johannisthal,595,,,52.446905,13.52368
Jossa,3062,,,50.232506,9.604178
Julius-Leber-Brücke,7759,,,52.486519,13.361266
Jungfernheide,3067,,,52.530276,13.299437
Jungfernstieg,3068,,,53.552194,9.993883
Jägersfreude,3024,,,49.265758,7.00497
Jänschwalde,3033,,,51.866273,14.500761
Jänschwalde Ost,3034,,,51.877817,14.541248
Jävenitz,3039,,,52.519664,11.493067
Jößnitz,3063,,,50.537618,12.139827
Jübek,3064,,,54.558782,9.405438
Jüchen,3065,,,51.097113,6.500923
Jünkerath,3069,,,50.344769,6.580939
Jüterbog,3071,,,51.997509,13.054353
Kablow,3076,,,52.300067,13.721351
Kahl (Main),3078,,,50.07687,9.005468
Kahla (Thür),3080,,,50.808926,11.589104
Kainzenbad,7527,,,47.482981,11.116723
Kaisersesch,4225,,,50.232102,7.129573
Kaiserslautern Hbf,3082,,,49.4358593,7.76862681
Kaiserslautern Pfaffwerk,3083,,,49.434714,7.751248
